order_id,user_id,order_product_id,order_date,is_discounted,is_canceled
C050459,A0123,B046,2022-08-27,0,0
C050460,A0528,B046,2022-08-08,0,0
C050461,A0914,B021,2022-10-02,0,0
C050462,A0126,B005,2022-12-20,0,0
C050463,A0302,B001,2022-06-13,0,0
C050464,A0654,B041,2022-12-31,0,0
C050465,A0341,B041,2022-02-26,0,0
C050466,A0968,B025,2022-10-24,0,0
C050467,A0494,B033,2022-04-03,0,0
C050468,A0670,B015,2022-01-25,0,0
C050469,A0527,B042,2022-08-30,0,0
C050470,A0246,B046,2022-05-17,0,0
C050471,A0422,B016,2022-03-05,0,0
C050472,A0822,B032,2022-10-28,0,0
C050473,A0232,B010,2022-03-28,0,0
C050474,A0107,B020,2022-06-24,0,0
C050475,A0645,B051,2022-07-19,0,0
C050476,A0821,B001,2022-08-27,0,0
C050477,A0841,B017,2022-05-31,0,0
C050478,A0834,B013,2022-12-30,0,0
C050479,A0615,B026,2022-07-02,0,0
C050480,A0302,B017,2022-01-02,0,0
C050481,A0482,B032,2022-09-07,0,0
C050482,A0947,B010,2022-12-05,0,0
C050483,A0237,B026,2022-10-18,0,0
C050484,A0696,B046,2022-12-27,0,0
C050485,A0298,B023,2022-11-15,0,0
C050486,A0047,B023,2022-12-06,0,0
C050487,A0345,B039,2022-06-13,0,0
C050488,A0025,B037,2022-03-15,0,0
C050489,A0865,B041,2022-03-13,0,0
C050490,A0712,B019,2022-05-29,0,0
C050491,A0959,B054,2022-03-12,0,0
C050492,A0019,B009,2022-01-26,0,0
C050493,A0674,B019,2022-03-17,0,0
C050494,A0765,B038,2022-03-28,0,0
C050495,A0743,B033,2022-04-25,0,0
C050496,A0540,B028,2022-11-18,0,0
C050497,A0793,B032,2022-05-31,0,0
C050498,A0351,B026,2022-05-02,0,0
C050499,A0637,B056,2022-06-30,0,0
C050500,A0914,B032,2022-06-05,0,0
C050501,A0515,B046,2022-10-28,0,0
C050502,A0764,B051,2022-03-17,0,0
C050503,A0162,B045,2022-05-05,0,0
C050504,A0143,B017,2022-01-02,0,0
C050505,A0764,B014,2022-11-21,0,0
C050506,A0627,B015,2022-04-25,0,0
C050507,A0001,B025,2022-09-08,0,0
C050508,A0051,B021,2022-04-27,0,0
C050509,A0145,B028,2022-01-12,0,0
C050510,A0873,B011,2022-06-15,0,0
C050511,A0401,B014,2022-04-27,0,0
C050512,A0540,B011,2022-04-29,0,0
C050513,A0475,B019,2022-07-27,0,0
C050514,A0628,B055,2022-01-26,0,0
C050515,A0238,B048,2022-09-29,0,0
C050516,A0797,B051,2022-09-04,0,0
C050517,A0947,B048,2022-01-22,0,0
C050518,A0342,B001,2022-08-13,0,0
C050519,A0107,B022,2022-07-06,0,0
C050520,A0128,B009,2022-08-07,0,0
C050521,A0527,B012,2022-08-01,0,0
C050522,A0008,B019,2022-08-13,0,0
C050523,A0019,B050,2022-01-30,0,0
C050524,A0968,B001,2022-10-10,0,0
C050525,A0968,B046,2022-12-03,0,0
C050526,A0342,B018,2022-05-12,0,0
C050527,A0152,B038,2022-03-16,0,0
C050528,A0284,B027,2022-08-15,0,0
C050529,A0941,B020,2022-12-27,0,0
C050530,A0083,B046,2022-01-30,0,0
C050531,A0230,B038,2022-07-22,0,0
C050532,A0412,B046,2022-03-08,0,0
C050533,A0515,B041,2022-05-04,0,0
C050534,A0741,B054,2022-05-11,0,0
C050535,A0129,B017,2022-04-17,0,0
C050536,A0770,B036,2022-11-01,0,0
C050537,A0638,B024,2022-07-24,0,0
C050538,A0698,B019,2022-01-31,0,0
C050539,A0719,B055,2022-01-24,0,0
C050540,A0530,B006,2022-06-13,0,0
C050541,A0197,B027,2022-12-07,0,0
C050542,A0619,B031,2022-01-31,0,0
C050543,A0970,B023,2022-11-25,0,0
C050544,A0709,B024,2022-05-25,0,0
C050545,A0285,B002,2022-05-14,0,0
C050546,A0477,B021,2022-05-12,0,0
C050547,A0038,B023,2022-05-18,0,0
C050548,A0759,B032,2022-01-25,0,0
C050549,A0717,B024,2022-12-22,0,0
C050550,A0669,B001,2022-04-27,0,0
C050551,A0254,B029,2022-07-11,0,0
C050552,A0775,B014,2022-02-25,0,0
C050553,A0965,B017,2022-05-31,0,0
C050554,A0615,B037,2022-10-10,0,0
C050555,A0983,B005,2022-07-09,1,0
C050556,A0968,B021,2022-04-27,0,0
C050557,A0481,B002,2022-12-26,0,0
C050558,A0542,B019,2022-01-09,0,0
C050559,A0968,B041,2022-09-26,0,0
C050560,A0489,B002,2022-05-02,0,0
C050561,A0549,B004,2022-05-05,0,0
C050562,A0631,B018,2022-12-24,0,0
C050563,A0237,B024,2022-07-29,0,0
C050564,A0804,B017,2022-10-13,0,0
C050565,A0743,B024,2022-02-02,0,0
C050566,A0716,B018,2022-02-26,0,0
C050567,A0947,B001,2022-12-29,0,0
C050568,A0781,B023,2022-05-26,0,0
C050569,A0002,B041,2022-08-29,0,0
C050570,A0364,B025,2022-03-25,0,0
C050571,A0342,B034,2022-06-21,0,0
C050572,A0726,B054,2022-01-26,0,0
C050573,A0417,B031,2022-06-08,0,0
C050574,A0143,B012,2022-08-26,0,0
C050575,A0407,B014,2022-09-19,0,0
C050576,A0577,B020,2022-01-27,0,0
C050577,A0342,B025,2022-01-08,0,0
C050578,A0393,B032,2022-08-31,0,0
C050579,A0350,B019,2022-01-30,0,0
C050580,A0832,B035,2022-06-02,0,0
C050581,A0771,B025,2022-07-30,0,0
C050582,A0530,B056,2022-06-07,0,0
C050583,A0726,B020,2022-02-28,0,0
C050584,A0123,B036,2022-08-07,0,0
C050585,A0285,B051,2022-05-27,0,0
C050586,A0396,B021,2022-04-10,0,0
C050587,A0435,B023,2022-04-26,0,0
C050588,A0488,B004,2022-05-06,1,0
C050589,A0530,B033,2022-07-03,0,0
C050590,A0174,B013,2022-11-18,0,0
C050591,A0961,B022,2022-03-01,0,0
C050592,A0834,B010,2022-10-23,0,0
C050593,A0726,B005,2022-07-07,0,0
C050594,A0461,B001,2022-05-15,0,0
C050595,A0034,B037,2022-05-22,0,0
C050596,A0019,B046,2022-05-23,0,0
C050597,A0804,B021,2022-06-06,0,0
C050598,A0711,B034,2022-11-14,0,0
C050599,A0896,B003,2022-06-23,0,0
C050600,A0376,B004,2022-12-24,0,0
C050601,A0847,B001,2022-07-22,0,0
C050602,A0084,B015,2022-01-01,0,0
C050603,A0665,B038,2022-04-06,0,0
C050604,A0225,B027,2022-01-24,0,0
C050605,A0853,B015,2022-01-10,0,0
C050606,A0717,B033,2022-11-28,0,0
C050607,A0429,B021,2022-06-25,0,0
C050608,A0008,B003,2022-12-25,0,0
C050609,A0417,B034,2022-01-02,0,0
C050610,A0578,B057,2022-08-18,0,0
C050611,A0687,B059,2022-05-20,0,0
C050612,A0210,B002,2022-02-11,0,0
C050613,A0173,B014,2022-12-24,0,0
C050614,A0684,B007,2022-04-25,0,0
C050615,A0515,B032,2022-09-19,0,0
C050616,A0285,B027,2022-03-26,0,0
C050617,A0337,B018,2022-03-02,0,0
C050618,A0926,B039,2022-03-18,0,0
C050619,A0368,B019,2022-02-05,0,0
C050620,A0346,B021,2022-07-22,0,0
C050621,A0345,B044,2022-12-28,0,0
C050622,A0034,B017,2022-05-07,0,0
C050623,A0034,B036,2022-05-19,0,0
C050624,A0132,B033,2022-05-14,0,0
C050625,A0946,B018,2022-11-18,1,0
C050626,A0448,B008,2022-05-11,0,0
C050627,A0252,B046,2022-10-18,0,0
C050628,A0917,B002,2022-05-07,0,0
C050629,A0237,B016,2022-08-05,0,0
C050630,A0941,B001,2022-07-29,1,0
C050631,A0631,B059,2022-02-28,0,0
C050632,A0578,B018,2022-06-12,0,0
C050633,A0202,B036,2022-07-22,0,0
C050634,A0408,B018,2022-02-06,0,0
C050635,A0109,B056,2022-11-26,0,0
C050636,A0935,B035,2022-09-20,0,0
C050637,A0370,B019,2022-03-18,0,0
C050638,A0034,B007,2022-07-01,0,0
C050639,A0034,B001,2022-03-17,0,0
C050640,A0672,B044,2022-12-02,0,0
C050641,A0961,B028,2022-12-13,0,0
C050642,A0202,B034,2022-07-23,0,0
C050643,A0252,B006,2022-07-19,0,0
C050644,A0183,B030,2022-06-08,0,0
C050645,A0197,B056,2022-01-03,1,0
C050646,A0466,B022,2022-03-08,0,0
C050647,A0700,B034,2022-09-04,0,0
C050648,A0682,B048,2022-09-15,0,0
C050649,A0346,B020,2022-05-04,0,0
C050650,A0770,B018,2022-11-27,0,0
C050651,A0541,B005,2022-06-30,0,0
C050652,A0885,B027,2022-02-16,0,0
C050653,A0717,B018,2022-09-23,0,0
C050654,A0417,B054,2022-01-22,0,0
C050655,A0142,B033,2022-06-02,0,0
C050656,A0765,B039,2022-03-05,1,0
C050657,A0575,B017,2022-07-21,0,0
C050658,A0376,B041,2022-12-25,0,0
C050659,A0893,B036,2022-04-25,0,0
C050660,A0807,B001,2022-09-29,0,0
C050661,A0475,B029,2022-06-15,0,0
C050662,A0079,B046,2022-12-09,0,0
C050663,A0961,B048,2022-09-26,0,0
C050664,A0337,B021,2022-10-26,0,0
C050665,A0482,B001,2022-09-26,0,0
C050666,A0019,B041,2022-09-30,0,0
C050667,A0669,B015,2022-11-11,0,0
C050668,A0498,B023,2022-11-15,0,0
C050669,A0169,B020,2022-08-26,0,0
C050670,A0202,B057,2022-08-14,0,0
C050671,A0302,B033,2022-12-25,0,0
C050672,A0947,B031,2022-05-28,0,0
C050673,A0937,B020,2022-03-27,0,0
C050674,A0631,B024,2022-12-25,0,0
C050675,A0203,B052,2022-05-17,0,0
C050676,A0473,B009,2022-05-02,0,0
C050677,A0776,B015,2022-08-27,0,0
C050678,A0910,B007,2022-08-11,0,0
C050679,A0147,B023,2022-06-18,0,0
C050680,A0965,B038,2022-01-28,0,0
C050681,A0524,B054,2022-04-18,0,0
C050682,A0494,B009,2022-09-28,0,0
C050683,A0004,B046,2022-05-24,0,0
C050684,A0143,B046,2022-02-09,0,0
C050685,A0098,B048,2022-12-04,0,0
C050686,A0364,B058,2022-08-22,0,0
C050687,A0724,B041,2022-01-24,0,0
C050688,A0530,B035,2022-02-28,0,0
C050689,A0919,B005,2022-08-24,0,0
C050690,A0721,B010,2022-04-26,0,0
C050691,A0549,B022,2022-11-04,0,0
C050692,A0652,B037,2022-02-07,0,0
C050693,A0023,B023,2022-03-20,0,0
C050694,A0243,B023,2022-01-03,0,0
C050695,A0549,B019,2022-11-26,0,0
C050696,A0337,B023,2022-09-01,0,0
C050697,A0339,B022,2022-09-19,0,0
C050698,A0489,B018,2022-08-25,0,0
C050699,A0803,B056,2022-09-09,0,0
C050700,A0038,B051,2022-04-18,0,0
C050701,A0802,B036,2022-02-23,0,0
C050702,A0062,B041,2022-01-24,0,0
C050703,A0588,B026,2022-09-16,0,0
C050704,A0601,B025,2022-11-04,0,0
C050705,A0497,B051,2022-11-09,0,0
C050706,A0422,B012,2022-03-09,0,0
C050707,A0275,B032,2022-11-24,0,0
C050708,A0126,B058,2022-08-13,0,0
C050709,A0326,B031,2022-07-01,0,0
C050710,A0765,B019,2022-02-08,0,0
C050711,A0840,B007,2022-01-03,0,0
C050712,A0448,B020,2022-09-23,0,0
C050713,A0128,B038,2022-06-03,0,0
C050714,A0039,B032,2022-08-30,0,0
C050715,A0482,B024,2022-10-15,0,0
C050716,A0066,B037,2022-02-23,0,0
C050717,A0992,B018,2022-09-10,0,0
C050718,A0339,B044,2022-03-19,0,0
C050719,A0084,B031,2022-06-01,1,0
C050720,A0255,B046,2022-01-27,0,0
C050721,A0907,B059,2022-10-01,0,0
C050722,A0498,B015,2022-08-25,0,0
C050723,A0945,B022,2022-06-04,0,0
C050724,A0252,B027,2022-02-23,0,0
C050725,A0014,B051,2022-10-23,0,0
C050726,A0193,B002,2022-08-25,0,0
C050727,A0759,B036,2022-08-03,0,0
C050728,A0721,B002,2022-10-20,0,0
C050729,A0631,B041,2022-09-05,0,0
C050730,A0290,B048,2022-09-29,0,0
C050731,A0054,B022,2022-02-05,0,0
C050732,A0332,B027,2022-12-26,0,0
C050733,A0083,B055,2022-07-23,0,0
C050734,A0202,B028,2022-07-30,0,0
C050735,A0965,B001,2022-11-28,0,0
C050736,A0407,B005,2022-12-11,0,0
C050737,A0475,B054,2022-10-08,0,0
C050738,A0765,B017,2022-01-25,0,0
C050739,A0290,B034,2022-04-30,0,0
C050740,A0814,B031,2022-03-14,0,0
C050741,A0587,B007,2022-11-03,0,0
C050742,A0396,B031,2022-11-21,0,0
C050743,A0664,B041,2022-06-12,0,0
C050744,A0127,B041,2022-12-19,0,0
C050745,A0393,B019,2022-11-14,0,0
C050746,A0364,B020,2022-08-27,0,0
C050747,A0083,B033,2022-04-14,0,0
C050748,A0851,B020,2022-01-22,0,0
C050749,A0626,B027,2022-05-06,0,0
C050750,A0139,B018,2022-04-20,0,0
C050751,A0337,B033,2022-11-07,0,0
C050752,A0529,B018,2022-12-07,0,0
C050753,A0965,B048,2022-07-22,0,0
C050754,A0965,B054,2022-05-29,0,0
C050755,A0998,B019,2022-08-24,1,0
C050756,A0849,B027,2022-02-28,0,0
C050757,A0993,B020,2022-10-11,0,0
C050758,A0255,B018,2022-03-26,0,0
C050759,A0237,B033,2022-05-22,0,0
C050760,A0524,B021,2022-09-10,0,0
C050761,A0275,B021,2022-05-01,0,0
C050762,A0164,B023,2022-04-10,0,0
C050763,A0870,B003,2022-03-27,0,0
C050764,A0083,B032,2022-07-01,0,0
C050765,A0588,B035,2022-08-21,0,0
C050766,A0475,B057,2022-03-09,0,0
C050767,A0964,B037,2022-05-03,0,0
C050768,A0524,B019,2022-08-31,0,0
C050769,A0840,B049,2022-05-27,0,0
C050770,A0168,B046,2022-01-13,0,0
C050771,A0964,B039,2022-10-27,0,0
C050772,A0700,B058,2022-06-19,0,0
C050773,A0329,B020,2022-12-07,0,0
C050774,A0126,B003,2022-01-17,0,0
C050775,A0337,B026,2022-10-04,0,0
C050776,A0394,B010,2022-04-28,0,0
C050777,A0109,B036,2022-01-01,0,0
C050778,A0152,B017,2022-02-04,0,0
C050779,A0265,B046,2022-08-31,0,0
C050780,A0781,B035,2022-11-28,0,0
C050781,A0002,B038,2022-01-12,0,0
C050782,A0284,B031,2022-05-11,0,0
C050783,A0970,B019,2022-08-08,0,0
C050784,A0579,B005,2022-09-17,0,0
C050785,A0084,B019,2022-08-16,0,0
C050786,A0229,B048,2022-04-05,0,0
C050787,A0046,B033,2022-02-16,0,0
C050788,A0814,B040,2022-11-23,0,0
C050789,A0983,B054,2022-05-04,0,0
C050790,A0964,B037,2022-05-02,1,0
C050791,A0670,B057,2022-07-09,0,0
C050792,A0559,B021,2022-11-02,0,0
C050793,A0577,B018,2022-09-01,0,0
C050794,A0559,B018,2022-06-18,0,0
C050795,A0849,B058,2022-07-26,0,0
C050796,A0699,B021,2022-11-05,0,0
C050797,A0585,B037,2022-05-02,0,0
C050798,A0696,B008,2022-05-08,0,0
C050799,A0578,B038,2022-05-06,0,0
C050800,A0583,B041,2022-12-25,0,0
C050801,A0529,B056,2022-07-11,0,0
C050802,A0152,B036,2022-08-08,0,0
C050803,A0592,B037,2022-11-10,0,0
C050804,A0735,B040,2022-01-19,0,0
C050805,A0173,B006,2022-08-07,0,0
C050806,A0685,B038,2022-07-01,0,0
C050807,A0797,B031,2022-04-26,0,0
C050808,A0337,B003,2022-12-29,0,0
C050809,A0577,B022,2022-10-23,0,0
C050810,A0549,B021,2022-01-26,0,0
C050811,A0225,B025,2022-03-31,0,0
C050812,A0833,B006,2022-02-09,0,0
C050813,A0493,B019,2022-12-25,0,0
C050814,A0858,B041,2022-05-24,0,0
C050815,A0646,B026,2022-09-04,0,0
C050816,A0663,B001,2022-08-03,0,0
C050817,A0168,B002,2022-03-06,0,0
C050818,A0663,B035,2022-09-07,0,0
C050819,A0537,B058,2022-01-24,0,0
C050820,A0275,B044,2022-12-13,0,0
C050821,A0674,B037,2022-06-14,0,0
C050822,A0682,B019,2022-12-25,0,0
C050823,A0765,B020,2022-02-12,0,0
C050824,A0350,B033,2022-02-17,0,0
C050825,A0965,B041,2022-11-18,0,0
C050826,A0847,B003,2022-05-18,0,0
C050827,A0499,B007,2022-08-25,0,0
C050828,A0716,B027,2022-05-22,0,0
C050829,A0846,B026,2022-03-27,0,0
C050830,A0147,B020,2022-03-07,1,0
C050831,A0125,B055,2022-06-25,0,0
C050832,A0852,B012,2022-07-24,0,0
C050833,A0083,B023,2022-11-01,0,0
C050834,A0174,B011,2022-04-14,0,0
C050835,A0770,B006,2022-05-08,0,0
C050836,A0937,B041,2022-03-07,0,0
C050837,A0275,B002,2022-04-04,0,0
C050838,A0173,B018,2022-12-27,0,0
C050839,A0785,B040,2022-10-11,0,0
C050840,A0067,B013,2022-01-20,0,0
C050841,A0283,B004,2022-10-08,0,0
C050842,A0352,B039,2022-05-06,0,0
C050843,A0666,B011,2022-06-21,0,0
C050844,A0964,B035,2022-03-12,0,0
C050845,A0408,B025,2022-04-29,0,0
C050846,A0926,B038,2022-04-04,0,0
C050847,A0672,B021,2022-04-03,0,0
C050848,A0183,B024,2022-03-25,0,0
C050849,A0475,B002,2022-05-20,0,0
C050850,A0696,B037,2022-12-08,1,0
C050851,A0224,B050,2022-04-21,0,0
C050852,A0743,B053,2022-03-01,0,0
C050853,A0246,B049,2022-06-09,0,0
C050854,A0370,B023,2022-09-24,0,0
C050855,A0743,B039,2022-03-05,0,0
C050856,A0256,B027,2022-06-29,0,0
C050857,A0455,B043,2022-08-25,0,0
C050858,A0775,B025,2022-04-29,0,0
C050859,A0256,B030,2022-08-03,0,0
C050860,A0296,B009,2022-09-10,0,0
C050861,A0326,B007,2022-04-14,0,0
C050862,A0739,B024,2022-09-15,0,0
C050863,A0865,B020,2022-08-13,0,0
C050864,A0833,B012,2022-01-11,0,0
C050865,A0464,B031,2022-12-29,0,0
C050866,A0275,B030,2022-05-25,0,0
C050867,A0672,B025,2022-05-28,0,0
C050868,A0669,B020,2022-12-20,0,0
C050869,A0116,B002,2022-03-13,0,0
C050870,A0210,B037,2022-12-01,0,0
C050871,A0329,B056,2022-02-25,0,0
C050872,A0803,B059,2022-05-16,0,0
C050873,A0001,B041,2022-01-26,0,0
C050874,A0409,B027,2022-09-29,0,0
C050875,A0481,B024,2022-01-09,0,0
C050876,A0939,B057,2022-10-24,0,0
C050877,A0019,B055,2022-12-27,0,0
C050878,A0177,B041,2022-12-28,0,0
C050879,A0431,B023,2022-02-09,0,0
C050880,A0947,B008,2022-05-05,0,0
C050881,A0775,B055,2022-05-07,1,0
C050882,A0246,B010,2022-02-19,0,0
C050883,A0222,B031,2022-04-02,0,0
C050884,A0249,B024,2022-09-24,0,0
C050885,A0665,B038,2022-05-20,0,0
C050886,A0376,B046,2022-04-07,0,0
C050887,A0394,B015,2022-05-09,0,0
C050888,A0222,B032,2022-04-08,0,0
C050889,A0421,B038,2022-12-18,0,0
C050890,A0142,B004,2022-08-24,0,0
C050891,A0735,B001,2022-10-22,0,0
C050892,A0947,B024,2022-08-25,0,0
C050893,A0770,B029,2022-11-12,0,0
C050894,A0770,B046,2022-06-20,0,0
C050895,A0396,B027,2022-11-19,0,0
C050896,A0970,B009,2022-10-22,0,0
C050897,A0947,B007,2022-01-31,0,0
C050898,A0664,B056,2022-08-26,0,0
C050899,A0716,B021,2022-06-07,0,0
C050900,A0712,B001,2022-11-09,0,0
C050901,A0527,B020,2022-03-29,0,0
C050902,A0540,B014,2022-04-25,0,0
C050903,A0807,B022,2022-12-19,0,0
C050904,A0559,B009,2022-07-14,0,0
C050905,A0832,B022,2022-07-12,0,0
C050906,A0961,B023,2022-01-31,0,0
C050907,A0835,B017,2022-09-22,0,0
C050908,A0482,B035,2022-01-11,0,0
C050909,A0306,B018,2022-11-03,0,0
C050910,A0530,B009,2022-02-21,0,0
C050911,A0352,B036,2022-10-08,0,0
C050912,A0084,B020,2022-08-06,0,0
C050913,A0612,B020,2022-06-29,0,0
C050914,A0797,B056,2022-12-22,0,0
C050915,A0062,B019,2022-06-09,0,0
C050916,A0665,B005,2022-02-24,0,0
C050917,A0169,B046,2022-05-11,0,0
C050918,A0727,B018,2022-08-26,0,0
C050919,A0035,B036,2022-09-16,0,0
C050920,A0023,B002,2022-04-26,0,0
C050921,A0481,B060,2022-08-12,0,0
C050922,A0193,B031,2022-10-27,0,0
C050923,A0970,B037,2022-05-26,0,0
C050924,A0337,B019,2022-02-24,0,0
C050925,A0965,B002,2022-06-23,0,0
C050926,A0524,B055,2022-01-07,0,0
C050927,A0378,B032,2022-01-02,0,0
C050928,A0040,B002,2022-02-24,0,0
C050929,A0066,B032,2022-08-30,0,0
C050930,A0970,B002,2022-10-30,0,0
C050931,A0781,B037,2022-05-03,0,0
C050932,A0454,B040,2022-10-08,0,0
C050933,A0775,B058,2022-06-27,0,0
C050934,A0943,B024,2022-11-03,0,0
C050935,A0370,B027,2022-12-11,0,0
C050936,A0742,B054,2022-01-01,0,0
C050937,A0937,B025,2022-11-24,0,0
C050938,A0992,B058,2022-08-06,1,0
C050939,A0968,B029,2022-09-12,0,0
C050940,A0961,B041,2022-10-17,0,0
C050941,A0950,B017,2022-03-31,0,0
C050942,A0645,B046,2022-01-13,0,0
C050943,A0947,B040,2022-09-01,0,0
C050944,A0337,B020,2022-08-13,0,0
C050945,A0700,B018,2022-04-25,0,0
C050946,A0781,B018,2022-12-16,0,0
C050947,A0046,B031,2022-12-25,0,0
C050948,A0475,B026,2022-07-25,0,0
C050949,A0656,B014,2022-11-28,0,0
C050950,A0246,B027,2022-01-26,0,0
C050951,A0386,B035,2022-07-02,0,0
C050952,A0437,B021,2022-07-10,0,0
C050953,A0079,B026,2022-12-26,0,0
C050954,A0833,B001,2022-04-25,0,0
C050955,A0811,B038,2022-12-01,0,0
C050956,A0724,B035,2022-05-04,0,0
C050957,A0847,B023,2022-11-12,0,0
C050958,A0776,B013,2022-02-11,0,0
C050959,A0947,B021,2022-12-01,0,0
C050960,A0008,B022,2022-07-29,0,0
C050961,A0928,B019,2022-01-04,0,0
C050962,A0958,B018,2022-12-07,0,0
C050963,A0709,B046,2022-04-12,0,0
C050964,A0162,B018,2022-08-08,0,0
C050965,A0628,B022,2022-03-22,0,0
C050966,A0841,B055,2022-03-31,0,0
C050967,A0563,B013,2022-07-24,1,0
C050968,A0008,B017,2022-11-21,0,0
C050969,A0222,B041,2022-03-26,0,0
C050970,A0302,B038,2022-11-13,0,0
C050971,A0882,B011,2022-07-10,0,0
C050972,A0758,B002,2022-08-25,0,0
C050973,A0672,B044,2022-05-03,0,0
C050974,A0237,B038,2022-08-26,0,0
C050975,A0638,B005,2022-08-11,0,0
C050976,A0698,B023,2022-01-26,0,0
C050977,A0663,B010,2022-08-16,0,0
C050978,A0743,B034,2022-04-19,0,0
C050979,A0902,B037,2022-05-24,0,0
C050980,A0424,B036,2022-10-26,0,0
C050981,A0083,B018,2022-10-23,1,0
C050982,A0764,B005,2022-07-21,0,0
C050983,A0169,B036,2022-06-06,0,0
C050984,A0046,B002,2022-04-16,0,0
C050985,A0039,B058,2022-10-23,0,0
C050986,A0001,B037,2022-06-17,1,0
C050987,A0142,B057,2022-05-05,0,0
C050988,A0853,B014,2022-11-04,0,0
C050989,A0926,B048,2022-08-18,0,0
C050990,A0499,B009,2022-09-28,0,0
C050991,A0958,B035,2022-07-18,0,0
C050992,A0663,B005,2022-09-11,0,0
C050993,A0186,B018,2022-11-07,0,0
C050994,A0345,B059,2022-04-13,0,0
C050995,A0873,B021,2022-02-24,0,0
C050996,A0758,B022,2022-05-13,0,0
C050997,A0615,B038,2022-06-01,0,0
C050998,A0051,B036,2022-04-24,1,0
C050999,A0260,B009,2022-05-03,0,0
C051000,A0865,B058,2022-10-29,0,0
C051001,A0910,B037,2022-04-04,0,0
C051002,A0078,B031,2022-02-23,0,0
C051003,A0396,B060,2022-12-04,0,0
C051004,A0329,B055,2022-04-01,0,0
C051005,A0145,B033,2022-07-28,0,0
C051006,A0934,B022,2022-11-27,0,0
C051007,A0145,B039,2022-11-26,0,0
C051008,A0588,B032,2022-10-06,0,0
C051009,A0804,B022,2022-08-15,1,0
C051010,A0983,B056,2022-01-27,0,0
C051011,A0316,B033,2022-03-28,0,0
C051012,A0352,B010,2022-04-25,0,0
C051013,A0337,B021,2022-10-16,0,0
C051014,A0515,B038,2022-07-22,0,0
C051015,A0001,B023,2022-08-20,0,0
C051016,A0411,B002,2022-04-16,0,0
C051017,A0225,B019,2022-02-11,0,0
C051018,A0771,B053,2022-11-20,0,0
C051019,A0422,B020,2022-08-28,0,0
C051020,A0700,B022,2022-10-09,0,0
C051021,A0062,B008,2022-05-30,0,0
C051022,A0229,B035,2022-11-21,0,0
C051023,A0291,B044,2022-01-24,0,0
C051024,A0417,B032,2022-12-19,0,0
C051025,A0810,B042,2022-05-05,0,0
C051026,A0205,B022,2022-06-22,0,0
C051027,A0968,B019,2022-05-23,0,0
C051028,A0998,B014,2022-12-26,0,0
C051029,A0424,B022,2022-05-27,0,0
C051030,A0835,B020,2022-03-06,0,0
C051031,A0630,B007,2022-07-10,0,0
C051032,A0487,B014,2022-02-09,0,0
C051033,A0376,B056,2022-07-12,0,0
C051034,A0873,B006,2022-09-09,0,0
C051035,A0126,B027,2022-01-25,0,0
C051036,A0222,B034,2022-12-24,0,0
C051037,A0275,B017,2022-04-03,0,0
C051038,A0549,B029,2022-04-08,0,0
C051039,A0670,B006,2022-08-06,0,0
C051040,A0712,B035,2022-12-27,0,0
C051041,A0084,B051,2022-09-06,0,0
C051042,A0411,B003,2022-08-01,0,0
C051043,A0964,B024,2022-08-26,0,0
C051044,A0368,B031,2022-03-25,0,0
C051045,A0803,B004,2022-12-23,0,0
C051046,A0556,B005,2022-07-07,0,0
C051047,A0917,B054,2022-06-15,0,0
C051048,A0016,B048,2022-11-17,0,0
C051049,A0142,B041,2022-12-25,0,0
C051050,A0853,B035,2022-03-15,0,0
C051051,A0152,B002,2022-07-24,0,0
C051052,A0712,B019,2022-05-04,0,0
C051053,A0774,B017,2022-12-26,0,0
C051054,A0019,B022,2022-06-12,0,0
C051055,A0946,B005,2022-10-09,0,0
C051056,A0725,B019,2022-05-21,0,0
C051057,A0074,B001,2022-07-24,0,0
C051058,A0288,B048,2022-05-07,0,0
C051059,A0498,B057,2022-08-15,0,0
C051060,A0674,B024,2022-09-29,0,0
C051061,A0965,B041,2022-06-11,0,0
C051062,A0284,B025,2022-01-13,0,0
C051063,A0674,B019,2022-10-07,0,0
C051064,A0364,B022,2022-11-23,0,0
C051065,A0488,B017,2022-09-21,0,0
C051066,A0080,B027,2022-07-23,0,0
C051067,A0025,B037,2022-02-08,0,0
C051068,A0189,B041,2022-04-13,0,0
C051069,A0609,B040,2022-02-24,0,0
C051070,A0103,B019,2022-01-25,0,0
C051071,A0417,B006,2022-07-30,0,0
C051072,A0992,B036,2022-11-04,0,0
C051073,A0928,B047,2022-06-07,0,0
C051074,A0945,B033,2022-06-29,0,0
C051075,A0473,B008,2022-09-20,0,0
C051076,A0306,B027,2022-08-03,0,0
C051077,A0627,B009,2022-06-29,0,0
C051078,A0431,B024,2022-08-09,0,0
C051079,A0835,B036,2022-12-19,0,0
C051080,A0192,B023,2022-11-04,0,0
C051081,A0238,B057,2022-09-10,0,0
C051082,A0873,B019,2022-01-27,0,0
C051083,A0125,B004,2022-11-25,0,0
C051084,A0805,B016,2022-08-27,0,0
C051085,A0837,B025,2022-04-15,0,0
C051086,A0422,B034,2022-08-10,0,0
C051087,A0663,B021,2022-07-17,0,0
C051088,A0407,B040,2022-08-18,0,0
C051089,A0802,B033,2022-04-14,0,0
C051090,A0993,B015,2022-08-25,0,0
C051091,A0790,B024,2022-02-27,0,0
C051092,A0123,B009,2022-10-19,0,0
C051093,A0393,B022,2022-07-26,0,0
